idx	tokens	gold_pos	isUppercase	ADJ	ADV	INTJ	N	PROPN	VTr	VInt	V	DET	NUM	PRON	PRON.Dem	PRON.Prs	PRON.Refl	CCONJ	ADP	UNK
0	Tardi	N	True	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	las	DET	False	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2	tresnawmi	NUM.Card	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	chaarii	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4	wayiiman	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaymi	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	ni	ADV	False	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	pi	PRON	False	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3	familyaqa	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4	yurimurqatsu	VInt	False	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Nuqaqa	PRON.Prs	True	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	wayi	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	rurayllawanqa	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	allibwenum	ADV	False	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	kaa	AUX	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	”	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Ashiyaamunki	VTr	True	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	hobenkunata	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	katekista	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3	kayaananpaq	AUX	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	I	CCONJ	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	porfin	ADV	False	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	chaariyaa	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	parokuman	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaychaw	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	kaykaanaq	AUX	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Niyaptii	VTr	True	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	,	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	nin	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	,	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	“	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	Bwenu	INTJ	True	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Aywakuyaylla	VTr	True	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	”	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaychawnam	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	almorsariyarquu	VInt	False	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaynam	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	awkis	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	Shipiikuqa	PROPN	True	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3	ni	ADV	False	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	aywayta	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5	pwedimuntsu	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	I	CCONJ	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	tsaynam	PRON	False	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2	tardiyaarin	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaychawmi	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	machashqa	VInt	False	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2	uryaykaayan	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	”	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Ni	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	nunakuna	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	kaayiyantsu	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Porfin	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	nuqa	PRON.Prs	False	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2	kaayitsiptiiraq	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	,	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	nunakuna	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5	upallaykuyarqan	VInt	False	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaynam	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	aywayarqaa	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaynam	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	tapukuyarqaa	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	awtoridaakunapaq	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Itsa	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	tsaychaw	PRON	False	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2	tarishwan	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	katekistapaq	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	”	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	I	CCONJ	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	wallkallam	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	,	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	allinam	ADV	False	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	gastarintsik	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	”	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Peru	CCONJ	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	imata	PRON	False	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2	nishqapis	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	manam	ADV	False	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	gustantsu	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tardinam	N	True	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	kutiyarqaa	VInt	False	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2	Yungayta	PROPN	True	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	I	CCONJ	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	tsaymi	PRON	False	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2	las	DET	False	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3	sinku	NUM.Card	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	de	ADP	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
5	la	DET	False	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
6	mañana	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
7	yuriramurqan	VInt	False	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
8	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tumpapitapis	PROPN	True	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1	lomismu	ADV	False	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	i	CCONJ	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3	Yungaypitapis	PROPN	True	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Peru	CCONJ	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	despwes	ADV	False	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	ni	ADV	False	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	pi	PRON	False	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4	shamushqatsu	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaynam	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	pasarqaa	VInt	False	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2	mikruwanna	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaywannam	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	pasakurqaa	VInt	False	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2	Waylasta	PROPN	True	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Waylasman	PROPN	True	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1	charqaa	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	las	DET	False	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3	seis	NUM.Card	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	de	ADP	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
5	la	DET	False	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
6	tardi	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
7	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaynam	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	taririrqaa	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	padre	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3	Max	PROPN	True	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4	Gonzálezta	PROPN	True	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
5	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaynam	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	nii	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	,	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	“	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Padre	N	True	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5	,	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	ullqullapaqmi	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
7	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	”	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	“	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Imanawpis	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	prokuramushaqmi	V	False	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaychawmi	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	kamayki	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	alkilamushaq	V	False	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	”	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaynam	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	aywayarqaa	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	i	CCONJ	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3	tsaychawmi	PRON	False	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4	kama	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5	tsaririyarqaa	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Kusa	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	choferqa	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	kushishqa	VInt	False	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3	wiyan	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Porfin	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Karasman	PROPN	True	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2	chaariyarqaa	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsayman	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	lluqarkurna	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	aywakurqaa	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Apenas	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	chaariyaa	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	padri	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3	yuriramun	VInt	False	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaynam	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	nii	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	,	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	“	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Shamushqa	VTr	True	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5	qamllamanmi	PRON.Prs	False	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
6	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	I	CCONJ	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	ademas	ADV	False	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	utishqam	VInt	False	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3	kaa	AUX	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	,	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	padre	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	”	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tardina	N	True	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	chaarirnam	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	plasachaw	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3	hamakurqaa	VInt	False	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaynam	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	nii	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	,	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	“	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	Nuqaqa	PRON.Prs	True	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
5	Warasmi	PROPN	True	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
6	kaa	AUX	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	”	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Hinantintam	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	riqii	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Apenas	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	mikuyaanaallapaqmi	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Atskaq	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	tsuriyuqmi	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	kaa	AUX	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaypitanam	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	aywarqaa	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	parokyamanna	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Ni	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	yurimuntsu	VInt	False	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Kasi	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	las	DET	False	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2	nwebinawnam	NUM.Card	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	yuriramun	VInt	False	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Waraspitam	PROPN	True	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1	shamushqa	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Pipis	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	manam	ADV	False	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	munayantsu	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Peru	CCONJ	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	ashimushaqmi	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaynam	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	aywarqaa	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2	restawrantiman	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Waqtallachawmi	N	True	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	parlaparamarqan	VInt	False	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Manam	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	tinkuyaatsu	VInt	False	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2	llapanpaq	PRON	False	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	”	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Manam	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	kasukuyantsu	V	False	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	”	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Aywaa	VTr	True	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1	awtutachi	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	shuyarashaq	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	”	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Nuqapis	PRON.Prs	True	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	tardi	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	aywan	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	Karwastam	PROPN	True	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Ni	ADV	True	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	imata	PRON	False	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2	parlayarqaatsu	VInt	False	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tsaynam	PRON	True	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	tsaychaw	PRON	False	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2	taakurqan	VInt	False	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3	utishqa	VInt	False	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4	karnin	AUX	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	,	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	paqakur	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
7	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Paypis	PRON.Prs	True	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	shumaq	ADJ	False	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	chaskimarqan	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	.	PUNCT	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	I	CCONJ	True	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	ofisyuta	N	False	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	leyirir	VTr	False	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
